age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,surcharge_ressentie,surcharge_non_recompensee,ratio_revenu_poste,ratio_augmentation_promotion,revenu_satisfaction
20,0,2678,Célibataire,Commercial,Représentant Commercial,1,2,3,4,4,4,3,0,17,0,2,21,3,Marketing,Occasionnel,2,0,0,1.0194137799771603,5.666666666666667,0
46,0,7379,Divorcé(e),Consulting,Tech Lead,2,6,4,3,4,3,2,0,11,1,3,2,4,Entrepreunariat,Occasionnel,1,0,0,1.0113569767661683,5.5,0
42,0,6272,Marié(e),Ressources Humaines,Ressources Humaines,7,4,4,4,1,1,4,0,16,1,3,2,5,Transformation Digitale,Aucun,0,0,0,1.4803800082610492,16.0,0
60,0,5220,Divorcé(e),Commercial,Cadre Commercial,0,11,2,4,4,2,3,1,18,1,3,7,4,Marketing,Occasionnel,1,0,0,0.7537602302580437,9.0,0
32,1,2743,Marié(e),Consulting,Consultant,1,2,3,2,2,3,3,0,20,1,2,13,3,Autre,Frequent,2,0,0,0.8470834138163748,6.666666666666667,0
32,1,4998,Célibataire,Consulting,Assistant de Direction,4,8,4,3,3,4,3,1,14,0,2,2,2,Infra & Cloud,Frequent,0,0,0,1.5421296668089657,14.0,0
36,1,10252,Divorcé(e),Consulting,Tech Lead,2,7,3,1,1,3,3,1,21,1,2,1,3,Entrepreunariat,Occasionnel,7,0,0,1.4051269448172865,2.625,0
33,0,2781,Marié(e),Consulting,Assistant de Direction,0,14,1,3,4,2,3,0,13,1,5,9,3,Transformation Digitale,Occasionnel,4,0,0,0.8580757509795386,2.6,1
40,1,6852,Divorcé(e),Commercial,Cadre Commercial,7,5,2,2,2,2,4,0,12,1,2,10,3,Entrepreunariat,Occasionnel,1,0,0,0.9894186010973401,6.0,0
25,0,4950,Célibataire,Commercial,Cadre Commercial,0,4,3,3,4,2,3,0,14,0,4,10,4,Infra & Cloud,Occasionnel,1,0,0,0.7147726321412483,7.0,0
30,0,3579,Marié(e),Consulting,Assistant de Direction,0,11,4,3,2,1,3,1,21,1,2,1,3,Transformation Digitale,Occasionnel,5,0,0,1.1042981347557599,3.5,0
42,1,13191,Marié(e),Consulting,Directeur Technique,3,1,1,3,1,3,3,1,17,0,6,26,5,Transformation Digitale,Frequent,0,0,0,0.8226610662600448,17.0,0
35,1,10377,Marié(e),Commercial,Cadre Commercial,4,13,3,2,4,2,2,1,11,1,6,8,2,Marketing,Aucun,4,1,1,1.4984233542888352,2.2,0
27,0,2235,Marié(e),Consulting,Assistant de Direction,1,9,1,3,1,4,2,1,14,2,3,14,3,Infra & Cloud,Occasionnel,6,1,0,0.6896078041852818,2.0,1
54,1,10502,Divorcé(e),Consulting,Tech Lead,7,5,4,3,3,1,1,0,17,1,2,1,4,Infra & Cloud,Frequent,1,0,0,1.4393916479195417,8.5,0
44,1,2011,Marié(e),Consulting,Assistant de Direction,1,10,1,4,4,4,3,0,13,1,5,2,1,Infra & Cloud,Occasionnel,7,0,0,0.6204927490902021,1.625,0
19,1,1859,Célibataire,Consulting,Assistant de Direction,1,1,1,2,2,2,4,1,25,0,2,10,3,Transformation Digitale,Aucun,0,0,0,0.5735932474185409,25.0,1
29,1,3760,Divorcé(e),Consulting,Assistant de Direction,1,3,1,3,4,1,3,0,15,3,5,1,3,Infra & Cloud,Occasionnel,1,0,0,1.1601455676674093,7.5,0
54,0,17779,Marié(e),Consulting,Directeur Technique,3,10,4,3,4,1,3,0,14,0,2,3,3,Infra & Cloud,Occasionnel,0,0,0,1.1087931996844316,14.0,0
31,0,6833,Marié(e),Consulting,Manager,1,6,3,3,1,4,2,1,12,0,2,11,2,Transformation Digitale,Occasionnel,0,1,0,0.9074654374142715,12.0,0
31,1,6812,Célibataire,Consulting,Manager,1,10,3,2,1,2,3,0,19,0,2,24,3,Transformation Digitale,Occasionnel,1,0,0,0.9046765051464976,9.5,0
59,1,5171,Célibataire,Commercial,Cadre Commercial,5,6,3,2,4,4,3,0,17,0,2,3,3,Infra & Cloud,Occasionnel,0,0,0,0.7466847031924031,17.0,0
43,0,19740,Marié(e),Consulting,Directeur Technique,3,8,3,1,4,2,3,0,14,1,2,3,3,Infra & Cloud,Occasionnel,0,0,0,1.2310916115513064,14.0,0
49,0,18711,Marié(e),Consulting,Senior Manager,2,1,1,2,3,3,4,0,13,1,2,4,2,Transformation Digitale,Occasionnel,0,0,0,1.0889456035576188,13.0,0
36,0,3692,Marié(e),Consulting,Assistant de Direction,1,11,3,3,2,3,2,0,12,0,2,3,3,Entrepreunariat,Frequent,0,0,0,1.139164211656403,12.0,0
48,0,2559,Célibataire,Consulting,Consultant,5,1,4,4,2,3,2,0,11,0,4,2,2,Entrepreunariat,Occasionnel,0,0,0,0.7902611942967929,11.0,0
27,0,2517,Divorcé(e),Consulting,Assistant de Direction,1,5,1,3,3,2,3,0,11,3,2,4,2,Infra & Cloud,Occasionnel,0,0,0,0.7766187217603375,11.0,1
29,0,6623,Divorcé(e),Consulting,Manager,1,6,3,3,4,2,3,1,11,2,2,7,3,Infra & Cloud,Occasionnel,1,0,1,0.8795761147365316,5.5,0
48,0,18265,Célibataire,Consulting,Directeur Technique,6,1,4,2,4,3,4,0,12,0,3,1,3,Infra & Cloud,Occasionnel,0,0,0,1.1391027499992206,12.0,0
29,1,16124,Divorcé(e),Consulting,Directeur Technique,3,7,4,2,4,2,2,0,14,2,2,1,3,Infra & Cloud,Occasionnel,1,0,0,1.0055785787564977,7.0,0
34,1,2585,Marié(e),Consulting,Assistant de Direction,0,1,3,4,3,4,2,0,17,0,5,20,3,Entrepreunariat,Occasionnel,0,0,0,0.7976000777713438,17.0,0
44,0,18213,Marié(e),Commercial,Senior Manager,7,22,2,3,2,3,3,0,11,1,5,5,3,Marketing,Occasionnel,3,0,0,1.0599629243543858,2.75,0
33,0,8380,Divorcé(e),Commercial,Cadre Commercial,0,9,4,4,3,4,3,1,14,2,3,10,5,Marketing,Occasionnel,0,0,0,1.2100595267360932,14.0,0
19,1,2994,Célibataire,Consulting,Assistant de Direction,1,1,2,4,4,4,3,1,12,0,2,25,3,Infra & Cloud,Occasionnel,0,0,0,0.9237967631904849,12.0,0
23,0,1223,Marié(e),Consulting,Assistant de Direction,1,1,4,3,3,4,3,0,22,1,2,1,2,Infra & Cloud,Occasionnel,0,0,0,0.377355858845011,22.0,0
25,0,1118,Célibataire,Commercial,Représentant Commercial,1,1,3,1,4,4,3,1,14,0,4,24,1,Infra & Cloud,Frequent,1,0,0,0.4255805100875523,7.0,0
26,0,2875,Célibataire,Consulting,Assistant de Direction,1,8,3,3,4,2,2,1,20,0,2,4,2,Infra & Cloud,Occasionnel,2,1,0,0.8870793901712237,6.666666666666667,0
45,1,18824,Célibataire,Commercial,Senior Manager,2,24,1,1,2,1,3,1,16,0,2,2,3,Marketing,Occasionnel,1,0,0,1.0955219946218062,8.0,0
55,0,13577,Divorcé(e),Consulting,Manager,1,33,4,2,2,4,3,1,15,1,3,8,1,Transformation Digitale,Aucun,15,0,0,1.80311111426512,0.9375,0
21,1,2625,Célibataire,Consulting,Consultant,1,2,1,2,3,3,1,0,20,0,2,10,2,Infra & Cloud,Frequent,2,0,0,0.8106430773853386,6.666666666666667,1
46,1,18789,Marié(e),Commercial,Senior Manager,2,11,4,2,2,3,3,0,14,1,2,4,2,Marketing,Occasionnel,0,0,0,1.0934850593364385,14.0,0
34,1,4538,Célibataire,Commercial,Cadre Commercial,0,3,3,3,1,4,3,1,12,0,3,2,3,Marketing,Occasionnel,0,0,0,0.6552804453852494,12.0,0
51,0,19847,Divorcé(e),Commercial,Senior Manager,4,29,4,3,2,1,2,1,24,1,5,9,3,Infra & Cloud,Frequent,11,1,0,1.1550587031055561,2.0,0
59,0,10512,Célibataire,Consulting,Tech Lead,6,9,4,3,4,4,2,0,12,0,6,18,4,Transformation Digitale,Occasionnel,5,0,0,1.4407622360436318,2.0,0
34,1,4444,Divorcé(e),Consulting,Consultant,4,11,3,3,2,3,4,0,13,2,2,19,3,Transformation Digitale,Frequent,5,0,0,1.372380127962074,2.1666666666666665,0
28,0,2154,Célibataire,Consulting,Consultant,0,4,4,3,3,3,2,1,11,0,2,1,4,Transformation Digitale,Frequent,0,1,1,0.6651905480716264,11.0,0
44,0,19190,Divorcé(e),Consulting,Senior Manager,1,25,3,4,1,4,2,0,14,2,4,4,2,Infra & Cloud,Occasionnel,14,0,0,1.1168225178916522,0.9333333333333333,0
34,0,4490,Marié(e),Ressources Humaines,Ressources Humaines,4,10,3,2,2,4,4,0,11,2,5,11,3,Infra & Cloud,Frequent,1,0,0,1.0597745913731045,5.5,0
35,0,3506,Marié(e),Consulting,Assistant de Direction,0,3,3,3,3,4,3,1,14,0,3,6,1,Infra & Cloud,Occasionnel,2,0,0,1.0817740319792384,4.666666666666667,0
42,1,2372,Marié(e),Consulting,Assistant de Direction,6,1,2,4,2,4,3,1,16,0,2,7,4,Transformation Digitale,Occasionnel,0,0,0,0.7318790655603975,16.0,0
43,1,10231,Célibataire,Commercial,Cadre Commercial,3,21,4,2,4,4,4,0,14,0,3,4,4,Marketing,Occasionnel,15,0,0,1.4773411716034568,0.875,0
36,1,5410,Célibataire,Consulting,Tech Lead,9,16,3,3,2,4,3,1,11,0,2,2,4,Infra & Cloud,Occasionnel,5,0,1,0.7414881751328053,1.8333333333333333,0
44,1,7978,Marié(e),Consulting,Manager,1,10,1,3,4,4,3,0,11,1,2,15,3,Transformation Digitale,Occasionnel,0,0,0,1.059528649157187,11.0,0
28,0,3867,Marié(e),Consulting,Consultant,1,2,4,2,4,2,3,1,12,1,2,2,3,Infra & Cloud,Frequent,2,0,0,1.1941930591425158,4.0,0
51,1,2838,Célibataire,Consulting,Consultant,0,7,2,2,3,2,2,0,14,0,6,6,2,Transformation Digitale,Frequent,7,0,0,0.8764209728074631,1.75,1
30,1,4695,Célibataire,Consulting,Tech Lead,7,8,3,3,3,3,3,1,18,0,3,9,2,Transformation Digitale,Aucun,1,0,0,0.643491124260355,9.0,0
29,1,3339,Divorcé(e),Consulting,Consultant,3,7,2,3,3,1,3,1,13,2,2,7,3,Entrepreunariat,Occasionnel,7,0,0,1.0311379944341506,1.625,0
28,0,2080,Célibataire,Consulting,Assistant de Direction,2,3,4,3,1,2,2,0,11,0,2,1,3,Entrepreunariat,Occasionnel,1,0,0,0.6417826544543115,5.5,1
25,1,2096,Célibataire,Consulting,Assistant de Direction,1,2,4,3,2,4,2,0,18,0,3,1,3,Transformation Digitale,Occasionnel,2,0,0,0.64671944410396,6.0,0
32,0,6209,Marié(e),Commercial,Cadre Commercial,1,10,3,4,4,3,4,0,15,2,4,8,3,Transformation Digitale,Occasionnel,0,0,0,0.8965703581747496,15.0,0
45,1,18061,Célibataire,Consulting,Senior Manager,3,0,2,3,2,3,3,0,22,0,4,25,3,Transformation Digitale,Frequent,0,0,0,1.0511168054007884,22.0,0
39,1,17123,Divorcé(e),Consulting,Senior Manager,6,19,3,2,2,4,3,1,13,2,4,13,4,Transformation Digitale,Occasionnel,15,0,0,0.9965269397529318,0.8125,0
58,0,2372,Divorcé(e),Consulting,Assistant de Direction,1,2,1,3,3,4,3,0,12,2,3,23,4,Infra & Cloud,Occasionnel,2,0,0,0.7318790655603975,4.0,0
32,0,4883,Marié(e),Consulting,Consultant,1,10,4,3,3,1,3,0,18,1,3,7,2,Infra & Cloud,Occasionnel,1,0,0,1.507950532141946,9.0,0
39,0,3904,Célibataire,Consulting,Assistant de Direction,0,5,3,3,1,1,3,0,13,0,2,23,3,Transformation Digitale,Occasionnel,0,0,0,1.204576674514246,13.0,0
30,1,4627,Marié(e),Consulting,Consultant,0,9,1,2,4,1,3,0,12,1,6,6,3,Entrepreunariat,Occasionnel,6,0,0,1.4288935310712234,1.7142857142857142,0
36,1,7094,Marié(e),Consulting,Manager,3,7,4,3,3,1,3,0,12,0,0,10,4,Entrepreunariat,Occasionnel,1,0,0,0.9421278813137482,6.0,0
46,1,3423,Célibataire,Ressources Humaines,Ressources Humaines,6,7,4,3,1,3,4,0,12,0,3,1,2,Infra & Cloud,Occasionnel,5,0,0,0.8079306071871127,2.0,0
28,1,6674,Marié(e),Consulting,Consultant,0,9,3,1,4,1,3,0,11,3,6,1,3,Infra & Cloud,Aucun,7,0,0,2.0610407232265713,1.375,0
50,1,16880,Marié(e),Consulting,Directeur Technique,4,3,4,3,1,2,3,1,11,0,2,28,3,Infra & Cloud,Occasionnel,1,0,1,1.0527267681350585,5.5,0
40,0,9094,Célibataire,Commercial,Cadre Commercial,2,5,4,2,2,3,3,1,12,0,2,25,4,Marketing,Occasionnel,1,0,0,1.3131600639782852,6.0,0
52,0,8446,Célibataire,Commercial,Cadre Commercial,9,8,2,3,2,3,2,1,19,0,2,5,3,Infra & Cloud,Occasionnel,7,1,0,1.2195898284979765,2.375,0
30,1,11916,Marié(e),Consulting,Senior Manager,1,9,2,3,1,4,3,1,23,2,2,17,4,Transformation Digitale,Occasionnel,0,0,0,0.6934891674412156,23.0,0
39,0,4534,Célibataire,Consulting,Tech Lead,0,8,1,3,3,1,3,0,11,0,6,18,2,Infra & Cloud,Occasionnel,1,0,0,0.6214246554625026,5.5,0
31,1,9852,Divorcé(e),Commercial,Cadre Commercial,1,10,4,3,3,1,2,1,19,1,5,2,4,Infra & Cloud,Aucun,9,1,0,1.4226141357283997,1.9,0
41,0,6151,Célibataire,Commercial,Cadre Commercial,1,19,3,1,2,1,3,0,13,0,4,10,2,Transformation Digitale,Aucun,11,0,0,0.8881952445052158,1.0833333333333333,0
31,1,2302,Célibataire,Commercial,Représentant Commercial,1,3,4,3,2,1,4,1,11,0,2,1,3,Infra & Cloud,Frequent,2,0,1,0.876284735439665,3.6666666666666665,0
44,0,2362,Marié(e),Consulting,Consultant,4,3,1,3,1,3,4,0,12,0,4,3,3,Infra & Cloud,Occasionnel,1,0,0,0.7294243614415884,6.0,1
42,0,17861,Marié(e),Consulting,Senior Manager,0,20,3,3,3,4,2,1,13,0,3,2,1,Infra & Cloud,Aucun,2,1,0,1.0394771751986869,4.333333333333333,0
55,1,19187,Marié(e),Consulting,Senior Manager,4,19,4,1,3,4,3,0,14,1,5,2,2,Transformation Digitale,Occasionnel,9,0,0,1.1166479234386206,1.4,0
56,0,19717,Célibataire,Ressources Humaines,Senior Manager,6,7,4,3,2,1,3,0,14,0,4,8,4,Infra & Cloud,Occasionnel,7,0,0,1.14749294347419,1.75,0
40,0,3544,Divorcé(e),Consulting,Assistant de Direction,9,4,3,3,3,2,3,0,16,1,0,16,2,Infra & Cloud,Aucun,0,0,0,1.0934989073971537,16.0,0
34,0,8500,Divorcé(e),Consulting,Manager,0,9,4,3,4,4,2,0,11,1,0,9,3,Infra & Cloud,Occasionnel,1,0,0,1.1288535369561405,5.5,0
40,0,4661,Célibataire,Consulting,Assistant de Direction,1,9,3,3,4,3,3,0,13,0,4,2,3,Infra & Cloud,Occasionnel,8,0,0,1.4381485348132432,1.4444444444444444,0
41,1,4103,Divorcé(e),Commercial,Cadre Commercial,0,9,3,3,1,4,3,0,17,1,2,1,3,Marketing,Frequent,1,0,0,0.5924670928637459,8.5,0
35,0,4249,Célibataire,Consulting,Assistant de Direction,1,9,3,3,3,2,3,1,11,0,3,4,4,Infra & Cloud,Frequent,1,0,1,1.311026201334793,5.5,0
51,0,14026,Divorcé(e),Ressources Humaines,Senior Manager,1,33,3,3,2,2,3,1,11,1,2,5,3,Infra & Cloud,Occasionnel,0,0,1,0.816287266073388,11.0,0
38,1,6893,Divorcé(e),Commercial,Cadre Commercial,3,7,2,3,1,4,3,0,15,1,3,2,2,Infra & Cloud,Occasionnel,1,0,0,0.9953389400706313,7.5,0
34,1,6125,Célibataire,Commercial,Cadre Commercial,1,10,3,3,1,4,4,0,12,0,6,15,2,Transformation Digitale,Occasionnel,9,0,0,0.88444088320508,1.2,0
25,0,3669,Marié(e),Consulting,Consultant,3,3,4,3,4,3,2,0,11,3,6,19,1,Transformation Digitale,Occasionnel,1,0,0,1.1330474098768788,5.5,0
58,1,10008,Marié(e),Consulting,Tech Lead,7,10,3,2,1,4,2,1,14,0,0,7,4,Transformation Digitale,Occasionnel,5,1,0,1.3716845945894853,2.3333333333333335,0
40,0,2387,Marié(e),Consulting,Consultant,3,4,2,3,2,3,3,0,22,1,3,1,4,Infra & Cloud,Occasionnel,0,0,0,0.7371447717024012,22.0,1
36,1,4639,Marié(e),Commercial,Cadre Commercial,2,15,1,4,1,4,2,0,16,1,2,7,3,Marketing,Frequent,6,0,0,0.6698646950511619,2.2857142857142856,0
48,0,7898,Célibataire,Consulting,Tech Lead,1,10,4,3,4,3,3,0,11,0,2,4,3,Infra & Cloud,Occasionnel,0,0,0,1.0824905004064502,11.0,0
27,1,2534,Marié(e),Commercial,Représentant Commercial,8,1,3,4,4,2,3,0,14,1,4,11,3,Transformation Digitale,Occasionnel,0,0,0,0.9645984012181196,14.0,0
51,1,13142,Célibataire,Consulting,Tech Lead,3,5,4,2,2,2,2,0,16,0,1,11,2,Entrepreunariat,Occasionnel,0,0,0,1.801226912679358,16.0,0
18,1,1611,Célibataire,Consulting,Consultant,1,0,4,3,4,3,4,0,15,0,5,1,3,Infra & Cloud,Aucun,0,0,0,0.4975032372067735,15.0,0
35,1,5363,Marié(e),Consulting,Consultant,0,9,4,2,4,2,3,0,12,1,0,1,3,Transformation Digitale,Occasionnel,0,0,0,1.6561824091495507,12.0,0
27,0,5071,Célibataire,Commercial,Cadre Commercial,3,6,4,1,4,2,3,0,20,0,3,2,1,Infra & Cloud,Frequent,0,0,0,0.7322448520380344,20.0,0
55,0,13695,Célibataire,Commercial,Cadre Commercial,6,19,1,4,3,3,2,1,17,0,2,13,4,Marketing,Occasionnel,3,1,0,1.9775376155907871,4.25,0
56,0,13402,Marié(e),Consulting,Tech Lead,4,19,4,3,2,1,3,1,12,1,0,23,3,Infra & Cloud,Occasionnel,15,0,0,1.8368622039057034,0.75,0
34,1,2029,Divorcé(e),Consulting,Assistant de Direction,1,5,1,2,3,3,3,0,20,3,2,26,1,Entrepreunariat,Aucun,0,0,0,0.6260466374460567,20.0,1
40,1,6377,Divorcé(e),Consulting,Manager,5,12,2,4,3,2,3,0,20,3,0,2,1,Transformation Digitale,Occasionnel,11,0,0,0.8469057653140363,1.6666666666666667,0
34,0,5429,Marié(e),Consulting,Consultant,4,8,2,3,3,1,3,0,13,2,1,29,3,Transformation Digitale,Occasionnel,7,0,0,1.6765642922380963,1.625,0
31,1,2785,Célibataire,Commercial,Représentant Commercial,7,1,3,2,4,3,4,0,14,0,3,2,3,Infra & Cloud,Frequent,0,0,0,1.0601446516939474,14.0,0
35,1,4614,Marié(e),Commercial,Cadre Commercial,0,4,4,3,3,3,2,1,18,1,0,18,4,Marketing,Frequent,3,1,0,0.6662547322625696,4.5,0
38,0,2610,Divorcé(e),Consulting,Assistant de Direction,1,4,4,4,3,4,3,0,11,3,2,7,3,Infra & Cloud,Frequent,0,0,0,0.8053138115989197,11.0,0
34,1,6687,Célibataire,Consulting,Manager,1,14,3,3,4,4,4,0,11,0,2,2,4,Entrepreunariat,Occasionnel,4,0,0,0.888075717838319,2.2,0
28,0,4724,Marié(e),Commercial,Cadre Commercial,1,5,3,2,1,3,3,0,11,1,0,26,3,Infra & Cloud,Occasionnel,0,0,0,0.6821385685323752,11.0,0
31,0,6179,Marié(e),Consulting,Tech Lead,1,10,4,3,3,4,2,1,15,2,3,22,4,Transformation Digitale,Occasionnel,6,1,0,0.8468864018753427,2.142857142857143,0
39,0,6120,Marié(e),Commercial,Cadre Commercial,3,5,1,2,4,4,4,1,12,2,2,21,4,Infra & Cloud,Occasionnel,1,0,0,0.8837188906473615,6.0,0
51,0,10596,Marié(e),Commercial,Cadre Commercial,2,4,2,3,2,2,3,0,11,0,5,2,3,Marketing,Frequent,3,0,0,1.5300466283169025,2.75,0
41,1,5467,Divorcé(e),Consulting,Assistant de Direction,3,6,4,3,4,1,2,1,14,2,4,22,3,Infra & Cloud,Frequent,3,1,0,1.6868393134142887,3.5,0
37,0,2996,Marié(e),Consulting,Assistant de Direction,7,6,3,3,3,4,3,1,15,0,2,4,1,Infra & Cloud,Occasionnel,1,0,0,0.924413861896691,7.5,0
33,0,9998,Marié(e),Commercial,Cadre Commercial,6,5,2,3,4,1,4,0,13,0,2,5,1,Infra & Cloud,Frequent,1,0,0,1.4436963184137779,6.5,0
32,0,4078,Marié(e),Commercial,Cadre Commercial,0,3,3,3,2,1,2,1,13,3,3,2,1,Marketing,Occasionnel,1,1,0,0.5888571300751537,6.5,0
39,0,10920,Marié(e),Consulting,Manager,3,6,3,3,3,2,3,0,21,1,2,25,2,Infra & Cloud,Aucun,0,0,0,1.4502447792424769,21.0,0
25,0,6232,Marié(e),Commercial,Cadre Commercial,2,3,1,4,3,2,2,0,11,0,3,18,1,Infra & Cloud,Occasionnel,1,0,0,0.8998915239402544,5.5,0
52,1,13247,Marié(e),Consulting,Tech Lead,2,5,4,4,3,2,2,1,11,1,3,28,2,Transformation Digitale,Frequent,0,1,1,1.8156180879823052,11.0,0
43,1,4081,Célibataire,Consulting,Assistant de Direction,1,20,1,2,3,1,1,1,14,0,3,6,3,Transformation Digitale,Occasionnel,1,1,0,1.2591899100134831,7.0,0
27,1,5769,Marié(e),Commercial,Cadre Commercial,1,6,4,2,4,4,3,1,11,0,3,10,3,Marketing,Occasionnel,4,0,1,0.8330350130955276,2.2,0
27,1,2394,Célibataire,Consulting,Assistant de Direction,1,8,4,3,3,4,3,1,13,0,2,17,4,Infra & Cloud,Occasionnel,7,0,0,0.7386671513286642,1.625,0
26,0,3904,Célibataire,Consulting,Assistant de Direction,0,4,1,2,4,4,3,0,12,0,2,2,1,Transformation Digitale,Occasionnel,1,0,0,1.204576674514246,6.0,0
42,1,16799,Marié(e),Ressources Humaines,Senior Manager,0,20,3,3,1,3,3,0,14,1,5,10,3,Ressources Humaines,Occasionnel,0,0,0,0.9776707388255271,14.0,0
52,1,2950,Marié(e),Consulting,Consultant,9,5,3,3,1,3,1,0,13,0,2,8,4,Autre,Occasionnel,0,0,0,0.9110084107759042,13.0,0
37,1,3629,Célibataire,Consulting,Consultant,4,3,1,3,3,1,3,0,18,0,6,11,3,Transformation Digitale,Occasionnel,0,0,0,1.1206947534595786,18.0,0
35,0,9362,Célibataire,Consulting,Tech Lead,2,2,3,3,4,3,3,0,11,0,2,18,2,Infra & Cloud,Frequent,2,0,0,1.2831446017732575,3.6666666666666665,0
25,0,3229,Marié(e),Consulting,Consultant,4,3,1,3,4,2,2,0,11,1,2,1,3,Entrepreunariat,Occasionnel,0,0,0,0.9971681892865746,11.0,0
26,0,3578,Célibataire,Consulting,Consultant,0,7,3,4,1,4,3,0,12,0,2,7,3,Autre,Occasionnel,0,0,0,1.1049451165275206,12.0,0
29,0,7988,Célibataire,Ressources Humaines,Ressources Humaines,1,10,2,2,1,1,2,0,13,0,3,17,3,Autre,Occasionnel,0,0,0,1.8854074467457367,13.0,0
49,0,4284,Célibataire,Consulting,Consultant,3,4,1,2,1,1,3,0,20,0,2,28,2,Infra & Cloud,Frequent,1,0,0,1.3229695022928725,10.0,0
29,1,7553,Célibataire,Consulting,Manager,0,8,3,3,4,1,3,1,12,0,1,14,1,Autre,Frequent,7,0,0,1.00308597230938,1.5,0
54,1,17328,Célibataire,Consulting,Directeur Technique,6,20,4,3,4,4,2,0,19,0,3,1,3,Transformation Digitale,Occasionnel,12,0,0,1.0806664359149463,1.4615384615384615,0
58,1,19701,Marié(e),Consulting,Directeur Technique,3,9,4,3,1,3,3,1,21,1,3,1,3,Transformation Digitale,Occasionnel,1,0,0,1.2286593636865395,10.5,0
55,0,14732,Divorcé(e),Consulting,Directeur Technique,2,7,2,4,4,4,4,0,13,2,4,1,4,Transformation Digitale,Occasionnel,0,0,0,0.918766039583275,13.0,0
36,1,9278,Célibataire,Commercial,Cadre Commercial,3,5,1,3,2,4,3,1,16,0,3,3,4,Marketing,Occasionnel,0,0,0,1.3397293901023237,16.0,0
31,1,1359,Célibataire,Commercial,Représentant Commercial,1,1,2,1,3,2,3,0,12,0,3,1,4,Infra & Cloud,Frequent,0,0,0,0.5173201370384469,12.0,1
30,1,4779,Divorcé(e),Commercial,Cadre Commercial,7,3,4,3,1,2,3,0,14,2,3,7,4,Marketing,Occasionnel,0,0,0,0.690080486667278,14.0,0
31,1,16422,Célibataire,Consulting,Directeur Technique,3,3,1,3,2,3,4,0,11,0,3,8,5,Infra & Cloud,Occasionnel,1,0,0,1.0241634470565124,5.5,0
34,0,2996,Divorcé(e),Consulting,Assistant de Direction,5,4,4,3,1,3,3,0,14,2,2,1,4,Autre,Frequent,1,0,0,0.924413861896691,7.0,0
31,1,1261,Célibataire,Consulting,Assistant de Direction,1,1,1,2,2,3,4,0,12,0,3,8,3,Infra & Cloud,Occasionnel,0,0,0,0.38908073426292633,12.0,1
27,0,2099,Marié(e),Consulting,Consultant,0,5,2,3,1,2,4,0,14,0,3,11,1,Infra & Cloud,Occasionnel,1,0,0,0.6482056454978383,7.0,1
36,0,5810,Célibataire,Consulting,Consultant,1,10,1,2,4,3,2,0,16,0,2,4,4,Infra & Cloud,Occasionnel,1,0,0,1.7942233446128826,8.0,0
36,1,5647,Marié(e),Commercial,Cadre Commercial,4,3,3,2,1,1,2,0,13,2,3,16,4,Marketing,Occasionnel,0,0,0,0.8154183946871978,13.0,0
47,0,3420,Marié(e),Consulting,Assistant de Direction,7,6,1,3,4,3,2,0,12,1,2,1,3,Entrepreunariat,Occasionnel,1,0,0,1.0552387876123774,6.0,0
25,0,4400,Marié(e),Commercial,Représentant Commercial,3,3,1,2,1,1,3,0,12,0,2,9,2,Infra & Cloud,Occasionnel,2,0,0,1.674914350970689,4.0,0
37,0,3500,Célibataire,Consulting,Consultant,0,6,3,4,3,1,1,0,14,0,2,5,2,Entrepreunariat,Aucun,1,0,0,1.0808574365137846,7.0,0
56,1,2066,Marié(e),Consulting,Assistant de Direction,2,3,1,3,1,4,4,0,22,1,3,1,2,Infra & Cloud,Occasionnel,1,0,0,0.637462963510869,11.0,1
47,1,17169,Marié(e),Consulting,Directeur Technique,3,20,1,3,3,2,4,0,19,2,2,2,4,Transformation Digitale,Occasionnel,5,0,0,1.0707503484662806,3.1666666666666665,0
24,1,4162,Marié(e),Commercial,Cadre Commercial,1,5,4,3,3,3,3,1,12,2,3,4,1,Transformation Digitale,Occasionnel,0,0,0,0.6009866050448234,12.0,0
32,0,9204,Marié(e),Commercial,Cadre Commercial,4,4,4,3,4,3,2,0,12,1,3,7,5,Marketing,Occasionnel,0,0,0,1.3290439002480907,12.0,0
34,1,3294,Marié(e),Consulting,Consultant,5,5,4,2,2,1,2,0,17,1,2,1,3,Infra & Cloud,Occasionnel,0,0,0,1.0172412559646877,17.0,0
41,0,2127,Marié(e),Consulting,Assistant de Direction,2,4,2,4,3,1,2,1,12,0,5,5,5,Transformation Digitale,Occasionnel,0,1,0,0.6562844740501541,12.0,1
40,0,3975,Divorcé(e),Consulting,Consultant,3,8,3,3,3,3,4,0,11,2,2,9,4,Autre,Aucun,0,0,0,1.227545231469227,11.0,0
31,0,10793,Divorcé(e),Commercial,Cadre Commercial,1,13,1,3,4,1,3,0,18,1,5,8,2,Infra & Cloud,Occasionnel,9,0,0,1.5584931350910087,1.8,0
